Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
15251.1549945640	113.5702083143	-0.0000154334	-33.1930152411	11172932.0002067830
15251.1604945640	113.6311079269	-0.0000154207	-33.1923689488	11003254.7646028360
15251.1659945640	113.6910747944	-0.0000154083	-33.1917232250	10833727.6636660450
15251.1714945640	113.7501098013	-0.0000153961	-33.1910780680	10664368.5710058860
15251.1769945640	113.8082139253	-0.0000153841	-33.1904334763	10495193.7989923920
15251.1824945640	113.8653882288	-0.0000153723	-33.1897894485	10326218.0566491580
15251.1879945640	113.9216338496	-0.0000153607	-33.1891459829	10157454.4135413260
15251.1934945640	113.9769519921	-0.0000153493	-33.1885030781	9988914.2703278791
15251.1989945640	114.0313439178	-0.0000153381	-33.1878607325	9820607.3355132919
15251.2044945640	114.0848109361	-0.0000153271	-33.1872189446	9652541.6087552998
15251.2099945640	114.1373543948	-0.0000153163	-33.1865777128	9484723.3701767642
15251.2154945639	114.1889756708	-0.0000153057	-33.1859370358	9317157.1771948375
15251.2209945639	114.2396761601	-0.0000152953	-33.1852969119	9149845.8671280649
15251.2264945639	114.2894572692	-0.0000152852	-33.1846573398	8982790.5665039420
15251.2319945639	114.3383204049	-0.0000152752	-33.1840183178	8815990.7070785854
15251.2374945639	114.3862669657	-0.0000152654	-33.1833798446	8649444.0481058210
15251.2429945639	114.4332983322	-0.0000152558	-33.1827419186	8483146.7051108144
15251.2484945639	114.4794158585	-0.0000152464	-33.1821045385	8317093.1845788639
15251.2539945639	114.5246208634	-0.0000152373	-33.1814677027	8151276.4251510072
15251.2594945639	114.5689146218	-0.0000152283	-33.1808314097	7985687.8445723979
15251.2649945639	114.6122983568	-0.0000152195	-33.1801956583	7820317.3922268050
15251.2704945639	114.6547732313	-0.0000152109	-33.1795604468	7655153.6075573768
15251.2759945639	114.6963403410	-0.0000152025	-33.1789257739	7490183.6834765710
15251.2814945639	114.7370007069	-0.0000151942	-33.1782916381	7325393.5352507140
15251.2869945639	114.7767552686	-0.0000151862	-33.1776580380	7160767.8738177521
15251.2924945639	114.8156048779	-0.0000151784	-33.1770249723	6996290.2839732217
15251.2979945639	114.8535502929	-0.0000151707	-33.1763924394	6831943.3065070268
15251.3034945639	114.8905921725	-0.0000151633	-33.1757604380	6667708.5248127440
15251.3089945639	114.9267310715	-0.0000151560	-33.1751289667	6503566.6543070693
15251.3144945639	114.9619674361	-0.0000151490	-33.1744980240	6339497.6360001732
15251.3199945639	114.9963015997	-0.0000151421	-33.1738676087	6175480.7322908593
15251.3254945639	115.0297337800	-0.0000151354	-33.1732377193	6011494.6256288504
15251.3309945639	115.0622640758	-0.0000151289	-33.1726083544	5847517.5195013918
15251.3364945639	115.0938924645	-0.0000151226	-33.1719795127	5683527.2409790931
15251.3419945639	115.1246188010	-0.0000151164	-33.1713511929	5519501.3448055964
15251.3474945639	115.1544428158	-0.0000151105	-33.1707233934	5355417.2184667233
15251.3529945639	115.1833641150	-0.0000151047	-33.1700961131	5191252.1878822027
15251.3584945639	115.2113821801	-0.0000150992	-33.1694693506	5026983.6234692130
15251.3639945639	115.2384963684	-0.0000150938	-33.1688431044	4862589.0459514931
15251.3694945639	115.2647059146	-0.0000150886	-33.1682173733	4698046.2315833354
15251.3749945639	115.2900099321	-0.0000150836	-33.1675921559	4533333.3164180415
15251.3804945639	115.3144074155	-0.0000150788	-33.1669674510	4368428.8992939936
15251.3859945639	115.3378972436	-0.0000150741	-33.1663432572	4203312.1430986822
15251.3914945639	115.3604781827	-0.0000150697	-33.1657195731	4037962.8737689988
15251.3969945639	115.3821488905	-0.0000150654	-33.1650963975	3872361.6769472095
15251.4024945639	115.4029079206	-0.0000150613	-33.1644737291	3706489.9916891633
15251.4079945638	115.4227537277	-0.0000150574	-33.1638515666	3540330.2012154767
15251.4134945638	115.4416846727	-0.0000150537	-33.1632299086	3373865.7194649917
15251.4189945638	115.4596990293	-0.0000150502	-33.1626087540	3207081.0746289217
15251.4244945638	115.4767949894	-0.0000150469	-33.1619881013	3039961.9879381158
15251.4299945638	115.4929706707	-0.0000150437	-33.1613679494	2872495.4481302327
15251.4354945638	115.5082241238	-0.0000150408	-33.1607482969	2704669.7808667296
15251.4409945638	115.5225533394	-0.0000150380	-33.1601291426	2536474.7137089353
15251.4464945638	115.5359562566	-0.0000150354	-33.1595104853	2367901.4352423828
15251.4519945638	115.5484307706	-0.0000150330	-33.1588923236	2198942.6489178338
15251.4574945638	115.5599747421	-0.0000150308	-33.1582746563	2029592.6212324351
15251.4629945638	115.5705860048	-0.0000150288	-33.1576574823	1859847.2239597568
15251.4684945638	115.5802623756	-0.0000150270	-33.1570408001	1689703.9703336579
15251.4739945638	115.5890016628	-0.0000150253	-33.1564246087	1519162.0448596755
15251.4794945638	115.5968016759	-0.0000150239	-33.1558089067	1348222.3270882512
