Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30250.7754866688	-17.4010305296	-0.0001848623	-59.6644689067	-715691.2377822875
30250.7809866688	-17.4051113981	-0.0001849067	-59.6634567453	-760164.1546046851
30250.7864866688	-17.4094366606	-0.0001849532	-59.6624453283	-804574.6069692223
30250.7919866688	-17.4140060030	-0.0001850018	-59.6614346541	-848931.6369989105
30250.7974866688	-17.4188191594	-0.0001850526	-59.6604247209	-893243.7103325269
30250.8029866688	-17.4238759083	-0.0001851055	-59.6594155269	-937518.6845055743
30250.8084866688	-17.4291760693	-0.0001851605	-59.6584070705	-981763.7800950249
30250.8139866688	-17.4347194999	-0.0001852177	-59.6573993499	-1025985.5544886919
30250.8194866688	-17.4405060910	-0.0001852771	-59.6563923634	-1070189.8785435185
30250.8249866688	-17.4465357638	-0.0001853385	-59.6553861093	-1114381.9160687837
30250.8304866688	-17.4528084656	-0.0001854022	-59.6543805860	-1158566.1062711971
30250.8359866688	-17.4593241654	-0.0001854680	-59.6533757917	-1202746.1492247686
30250.8414866688	-17.4660828505	-0.0001855359	-59.6523717248	-1246924.9945427438
30250.8469866688	-17.4730845216	-0.0001856060	-59.6513683835	-1291104.8330533369
30250.8524866688	-17.4803291893	-0.0001856783	-59.6503657663	-1335287.0916498157
30250.8579866688	-17.4878168692	-0.0001857527	-59.6493638714	-1379472.4313246610
30250.8634866688	-17.4955475784	-0.0001858293	-59.6483626972	-1423660.7483594629
30250.8689866688	-17.5035213308	-0.0001859081	-59.6473622420	-1467851.1786895138
30250.8744866688	-17.5117381330	-0.0001859890	-59.6463625043	-1512042.1054239408
30250.8799866688	-17.5201979805	-0.0001860722	-59.6453634823	-1556231.1694640438
30250.8854866688	-17.5289008533	-0.0001861575	-59.6443651744	-1600415.2832134964
30250.8909866688	-17.5378467121	-0.0001862450	-59.6433675791	-1644590.6472865485
30250.8964866688	-17.5470354945	-0.0001863347	-59.6423706946	-1688752.7701521229
30250.9019866688	-17.5564671113	-0.0001864266	-59.6413745194	-1732896.4907000535
30250.9074866688	-17.5661414425	-0.0001865208	-59.6403790519	-1777016.0035860101
30250.9129866688	-17.5760583344	-0.0001866171	-59.6393842904	-1821104.8872010848
30250.9184866688	-17.5862175962	-0.0001867156	-59.6383902334	-1865156.1343534314
30250.9239866688	-17.5966189964	-0.0001868164	-59.6373968793	-1909162.1852727518
30250.9294866688	-17.6072622604	-0.0001869193	-59.6364042265	-1953114.9630333416
30250.9349866688	-17.6181470676	-0.0001870245	-59.6354122735	-1997005.9112098189
30250.9404866688	-17.6292730490	-0.0001871319	-59.6344210185	-2040826.0334958150
30250.9459866688	-17.6406397845	-0.0001872416	-59.6334304602	-2084565.9353069023
30250.9514866688	-17.6522468015	-0.0001873534	-59.6324405970	-2128215.8670959459
30250.9569866687	-17.6640935726	-0.0001874675	-59.6314514272	-2171765.7692983481
30250.9624866687	-17.6761795141	-0.0001875838	-59.6304629493	-2215205.3186235847
30250.9679866687	-17.6885039849	-0.0001877023	-59.6294751619	-2258523.9756084988
30250.9734866687	-17.7010662854	-0.0001878231	-59.6284880633	-2301711.0332750767
30250.9789866687	-17.7138656567	-0.0001879461	-59.6275016520	-2344755.6665576599
30250.9844866687	-17.7269012800	-0.0001880713	-59.6265159265	-2387646.9825265990
30250.9899866687	-17.7401722766	-0.0001881987	-59.6255308854	-2430374.0709883417
30250.9954866687	-17.7536777080	-0.0001883284	-59.6245465270	-2472926.0554643967
30251.0009866687	-17.7674165758	-0.0001884603	-59.6235628499	-2515292.1442353423
30251.0064866687	-17.7813878231	-0.0001885944	-59.6225798525	-2557461.6813021256
30251.0119866687	-17.7955903345	-0.0001887307	-59.6215975335	-2599424.1970354766
30251.0174866687	-17.8100229382	-0.0001888692	-59.6206158912	-2641169.4583716313
30251.0229866687	-17.8246844068	-0.0001890099	-59.6196349242	-2682687.5183669184
30251.0284866687	-17.8395734592	-0.0001891528	-59.6186546311	-2723968.7647943827
30251.0339866687	-17.8546887629	-0.0001892980	-59.6176750103	-2765003.9677837035
30251.0394866687	-17.8700289357	-0.0001894453	-59.6166960604	-2805784.3261602772
30251.0449866687	-17.8855925487	-0.0001895948	-59.6157177799	-2846301.5124368914
30251.0504866687	-17.9013781290	-0.0001897465	-59.6147401674	-2886547.7161904429
30251.0559866687	-17.9173841621	-0.0001899003	-59.6137632214	-2926515.6856784737
30251.0614866687	-17.9336090961	-0.0001900564	-59.6127869404	-2966198.7675817651
30251.0669866687	-17.9500513440	-0.0001902146	-59.6118113231	-3005590.9446197897
30251.0724866687	-17.9667092884	-0.0001903749	-59.6108363680	-3044686.8710087840
30251.0779866687	-17.9835812843	-0.0001905374	-59.6098620736	-3083481.9056043667
30251.0834866687	-18.0006656639	-0.0001907020	-59.6088884386	-3121972.1424338915
30251.0889866687	-18.0179607402	-0.0001908688	-59.6079154615	-3160154.4387930441
30251.0944866687	-18.0354648115	-0.0001910377	-59.6069431409	-3198026.4405307970
30251.0999866687	-18.0531761659	-0.0001912087	-59.6059714754	-3235586.6045412999
30251.1054866687	-18.0710930856	-0.0001913818	-59.6050004636	-3272834.2183688390
30251.1109866687	-18.0892138515	-0.0001915570	-59.6040301040	-3309769.4168399135
30251.1164866687	-18.1075367482	-0.0001917343	-59.6030603954	-3346393.1956267096
30251.1219866687	-18.1260600687	-0.0001919137	-59.6020913363	-3382707.4217079808
30251.1274866687	-18.1447821188	-0.0001920952	-59.6011229253	-3418714.8407172947
30251.1329866687	-18.1637012227	-0.0001922787	-59.6001551610	-3454419.0810190868
30251.1384866687	-18.1828157270	-0.0001924644	-59.5991880421	-3489824.6546679894
30251.1439866687	-18.2021240062	-0.0001926520	-59.5982215673	-3524936.9551018905
30251.1494866686	-18.2216244674	-0.0001928417	-59.5972557350	-3559762.2516292082
30251.1549866686	-18.2413155547	-0.0001930335	-59.5962905440	-3594307.6806540345
30251.1604866686	-18.2611957546	-0.0001932273	-59.5953259930	-3628581.2338294424
30251.1659866686	-18.2812636001	-0.0001934231	-59.5943620806	-3662591.7429995136
30251.1714866686	-18.3015176753	-0.0001936210	-59.5933988053	-3696348.8620023429
30251.1769866686	-18.3219566204	-0.0001938209	-59.5924361660	-3729863.0455352291
30251.1824866686	-18.3425791353	-0.0001940228	-59.5914741612	-3763145.5249941871
30251.1879866686	-18.3633839843	-0.0001942268	-59.5905127897	-3796208.2814127556
30251.1934866686	-18.3843699998	-0.0001944327	-59.5895520501	-3829064.0156555437
