Time(us)	TipPos(nm)	Force(nN)	SamplePos(nm)	TipVel(nm/s)
30251.6004866684	153.4672100473	-0.0000106329	-23.3899559345	11070665.9550591600
30251.6059866684	153.5274498919	-0.0000106257	-23.3895264067	10871068.4133963310
30251.6114866684	153.5865928932	-0.0000106187	-23.3890972530	10671763.1391858240
30251.6169866684	153.6446407053	-0.0000106118	-23.3886684724	10472764.1679094340
30251.6224866684	153.7015950530	-0.0000106050	-23.3882400638	10274083.6553380550
30251.6279866684	153.7574577220	-0.0000105984	-23.3878120262	10075731.8487978520
30251.6334866684	153.8122305482	-0.0000105919	-23.3873843587	9877717.0663028006
30251.6389866684	153.8659154067	-0.0000105855	-23.3869570603	9680045.6822510492
30251.6444866684	153.9185142016	-0.0000105793	-23.3865301298	9482722.1210558098
30251.6499866684	153.9700288546	-0.0000105732	-23.3861035664	9285748.8577119075
30251.6554866684	154.0204612951	-0.0000105673	-23.3856773691	9089126.4256868940
30251.6609866684	154.0698134489	-0.0000105615	-23.3852515369	8892853.4325141311
30251.6664866684	154.1180872281	-0.0000105558	-23.3848260688	8696926.5819131751
30251.6719866684	154.1652845205	-0.0000105502	-23.3844009638	8501340.7039126642
30251.6774866684	154.2114071795	-0.0000105448	-23.3839762210	8306088.7913110107
30251.6829866684	154.2564570140	-0.0000105395	-23.3835518394	8111162.0431828359
30251.6884866684	154.3004357789	-0.0000105343	-23.3831278181	7916549.9153829133
30251.6939866684	154.3433451657	-0.0000105293	-23.3827041560	7722240.1771828430
30251.6994866684	154.3851867932	-0.0000105244	-23.3822808522	7528218.9745784607
30251.7049866684	154.4259621989	-0.0000105196	-23.3818579059	7334470.8994484507
30251.7104866684	154.4656728308	-0.0000105150	-23.3814353159	7140979.0646065036
30251.7159866684	154.5043200393	-0.0000105105	-23.3810130815	6947725.1843590895
30251.7214866683	154.5419050701	-0.0000105061	-23.3805912016	6754689.6602926208
30251.7269866683	154.5784290570	-0.0000105018	-23.3801696754	6561851.6720201485
30251.7324866683	154.6138930156	-0.0000104977	-23.3797485018	6369189.2724148398
30251.7379866683	154.6482978374	-0.0000104937	-23.3793276800	6176679.4870924335
30251.7434866683	154.6816442845	-0.0000104898	-23.3789072091	5984298.4177430393
30251.7489866683	154.7139329848	-0.0000104861	-23.3784870881	5792021.3488722369
30251.7544866683	154.7451644280	-0.0000104825	-23.3780673161	5599822.8576707812
30251.7599866683	154.7753389620	-0.0000104790	-23.3776478922	5407676.9264828945
30251.7654866683	154.8044567899	-0.0000104756	-23.3772288155	5215557.0573727684
30251.7709866683	154.8325179679	-0.0000104723	-23.3768100851	5023436.3886913843
30251.7764866683	154.8595224035	-0.0000104692	-23.3763917001	4831287.8127312353
30251.7819866683	154.8854698549	-0.0000104662	-23.3759736597	4639084.0947041763
30251.7874866683	154.9103599301	-0.0000104634	-23.3755559628	4446797.9917236064
30251.7929866683	154.9341920878	-0.0000104606	-23.3751386086	4254402.3720621197
30251.7984866683	154.9569656381	-0.0000104580	-23.3747215963	4061870.3340383340
30251.8039866683	154.9786797442	-0.0000104555	-23.3743049250	3869175.3238521367
30251.8094866683	154.9993334248	-0.0000104531	-23.3738885937	3676291.2522052261
30251.8149866683	155.0189255567	-0.0000104509	-23.3734726016	3483192.6092568990
30251.8204866683	155.0374548790	-0.0000104488	-23.3730569479	3289854.5771694519
30251.8259866683	155.0549199964	-0.0000104468	-23.3726416317	3096253.1403898713
30251.8314866683	155.0713193848	-0.0000104449	-23.3722266520	2902365.1926742326
30251.8369866683	155.0866513961	-0.0000104432	-23.3718120082	2708168.6409043046
30251.8424866683	155.1009142642	-0.0000104415	-23.3713976992	2513642.5046467246
30251.8479866683	155.1141061117	-0.0000104400	-23.3709837242	2318767.0122717242
30251.8534866683	155.1262249564	-0.0000104387	-23.3705700825	2123523.6919765095
30251.8589866683	155.1372687191	-0.0000104374	-23.3701567731	1927895.4580996807
30251.8644866683	155.1472352314	-0.0000104363	-23.3697437952	1731866.6924293337
30251.8699866683	155.1561222439	-0.0000104353	-23.3693311480	1535423.3196448591
30251.8754866683	155.1639274350	-0.0000104345	-23.3689188306	1338552.8773367847
30251.8809866683	155.1706484200	-0.0000104337	-23.3685068423	1141244.5798521943
30251.8864866683	155.1762827606	-0.0000104331	-23.3680951821	943489.3756729623
30251.8919866683	155.1808279744	-0.0000104326	-23.3676838492	745279.9986393245
30251.8974866683	155.1842815448	-0.0000104323	-23.3672728429	546611.0122176101
